fileName,Roll,Year,Month,Day,Location,Latitude,Longitude,Altitude,pid_tn,pid_jpeg,pid_tiff,fiducial_proxy_type,focal_length
NAGAP_93V2_041,93V2,93,,,,,,unknown,urn:uuid:f8c4b749-a70d-4755-bcc2-3e53f617feac,urn:uuid:473dfbfc-2483-4dc8-8aa0-9e4726864180,urn:uuid:179fec8d-f09e-4474-ad9b-7f7142513c25,arc,151.84
NAGAP_93V2_042,93V2,93,,,,,,unknown,urn:uuid:347cd5be-17b0-40bb-a8af-f1304ecf647b,urn:uuid:27b457d3-2fd5-435f-a066-740e030e3d4f,urn:uuid:2bf4d98f-cdd6-4d0d-aebc-dd2e768bfbed,arc,151.84
NAGAP_93V2_043,93V2,93,,,,,,unknown,urn:uuid:d97cc740-3f68-4e6d-b7e9-20a4eac17c92,urn:uuid:e92e491e-b6ff-45e9-8404-e948122b2b77,urn:uuid:c13735c9-37a5-47fc-94f9-e7bd4d852bc6,arc,151.84
NAGAP_93V2_044,93V2,93,,,,,,unknown,urn:uuid:37997173-7481-432b-8dc0-435a86e9f0ae,urn:uuid:d621893b-75db-454a-b1e1-9d553822f391,urn:uuid:6c1c9cc5-b621-45f9-92a6-4aa38171378a,arc,151.84
NAGAP_93V2_045,93V2,93,,,,,,unknown,urn:uuid:ef8e4339-b909-48bc-9305-c7de155f693d,urn:uuid:7c875c90-e020-4b37-908b-46571612cf82,urn:uuid:8aad4ad8-270f-4b31-9646-8327de83ff51,arc,151.84
NAGAP_93V2_046,93V2,93,,,,,,unknown,urn:uuid:f17b4bed-90c8-46e3-b798-883e0eb46adc,urn:uuid:31b9863a-1d2f-49e7-94de-75a6a86f1c6b,urn:uuid:f6c78ea1-9a09-47a4-8570-1d59b924ba52,arc,151.84
NAGAP_93V2_047,93V2,93,,,,,,unknown,urn:uuid:b8ae5e83-9559-45fa-8426-3c5086968769,urn:uuid:495cd0f7-3955-4e26-a33e-dda0ab7491ce,urn:uuid:fc2074af-de7e-4688-aa3c-f867b6a3ca9b,arc,151.84
NAGAP_93V2_048,93V2,93,,,,,,unknown,urn:uuid:20eff0b6-b278-481d-9c9d-81b51e60fe6d,urn:uuid:bcb149bb-277f-43cc-a189-511ccc586a61,urn:uuid:bc7d5042-74fc-4a88-9cea-ac71482567f6,arc,151.84
NAGAP_93V2_049,93V2,93,,,,,,unknown,urn:uuid:5ec1d9cb-dd73-449f-b2f5-be2900f2e2a5,urn:uuid:dee30356-fb09-4945-a5b5-dabfae6fe2fc,urn:uuid:7ffc5c12-4e9e-4566-8d3c-d2d4d0190b29,arc,151.84
NAGAP_93V2_050,93V2,93,,,,,,unknown,urn:uuid:01c7333e-2565-4619-8079-98874de2e124,urn:uuid:e1f2cea5-230c-4f48-8f63-678ebc3397e2,urn:uuid:2149038f-10e3-47df-b222-3caebe2e0a4a,arc,151.84
NAGAP_93V2_051,93V2,93,,,,,,unknown,urn:uuid:e6758f90-0f59-4847-babd-a9f719a45472,urn:uuid:70806cf2-3b34-434c-9fb6-1dc62b1d5e9c,urn:uuid:f7f219a2-f9e5-4530-94f4-0614fb4919b6,arc,151.84
NAGAP_93V2_052,93V2,93,,,,,,unknown,urn:uuid:bbeb085c-5377-4629-aed0-3922cc38cabe,urn:uuid:47750a6f-ce4b-4bf9-ba4b-8212a1b1e598,urn:uuid:012d8cfa-df87-4a99-87d0-e8f4462f9799,arc,151.84
NAGAP_93V2_053,93V2,93,,,,,,unknown,urn:uuid:10ccecc4-3dd2-4ecf-baff-ab3ccbd37994,urn:uuid:b73e76da-45ef-4a68-b196-f69bede9c237,urn:uuid:c7f7680e-a0f7-4125-a9f9-cebbe5941119,arc,151.84
NAGAP_93V2_054,93V2,93,,,,,,unknown,urn:uuid:6566e4ce-5638-423f-8fba-a7520c1281fe,urn:uuid:5e26eb51-0bf4-48b9-9d85-dc0e0f331ee8,urn:uuid:ee2c4de5-1cde-4bb0-b144-c6d8aed9c681,arc,151.84
NAGAP_93V2_055,93V2,93,,,,,,unknown,urn:uuid:9335ab49-1e50-4f36-8dd8-4c44d018b9ed,urn:uuid:9047b100-4336-48c6-8ff4-18fa6288549d,urn:uuid:a7732905-ceef-42cc-92f3-9037f9e1c576,arc,151.84
NAGAP_93V2_056,93V2,93,,,,,,unknown,urn:uuid:1535ea81-d426-453d-9c44-e26c5c5ff6ac,urn:uuid:d2b1f412-f5a3-4d3f-b2d5-63a55434abac,urn:uuid:988260e3-725b-46fb-869c-572409848aa7,arc,151.84
NAGAP_93V2_057,93V2,93,,,,,,unknown,urn:uuid:a877f1cf-1ae5-40b4-a1aa-2a8c9ff8045a,urn:uuid:6376eef5-aa99-45d0-a473-0e43b6b2564e,urn:uuid:f15cc79e-82d2-4a2a-b13b-449b5be4b890,arc,151.84
NAGAP_93V2_058,93V2,93,,,,,,unknown,urn:uuid:92609973-e486-4086-8769-e6efee8658a7,urn:uuid:e5be8c15-51ba-409b-94e4-c88919d168a4,urn:uuid:47ed0466-6ea6-470b-ac48-e943db9c913a,arc,151.84
NAGAP_93V2_059,93V2,93,,,,,,unknown,urn:uuid:f159e7ed-4c49-4747-8e1a-2caba7724734,urn:uuid:2ddbc31a-5b5b-4617-a429-423e3a474bdc,urn:uuid:c7864f36-8ccf-4865-b3b9-8e9a18a34a39,arc,151.84
NAGAP_93V2_060,93V2,93,,,,,,unknown,urn:uuid:baf4bf8e-0eea-48e9-854e-fa3299908f0e,urn:uuid:69187154-41ae-44c1-a170-b7d1d9f67e01,urn:uuid:f57dffd1-0a88-4868-9b99-1a34318f470d,arc,151.84
NAGAP_93V2_061,93V2,93,,,,,,unknown,urn:uuid:be0a2aef-c560-4120-ad8c-de9a6bb47e38,urn:uuid:c531035c-f08f-412b-ac08-64e0ce265ddb,urn:uuid:3e449406-a6af-4354-8066-13a701987ae7,arc,151.84
NAGAP_93V2_062,93V2,93,,,,,,unknown,urn:uuid:17a77aa9-c9b6-4daa-8b62-6aca6c57bc07,urn:uuid:789dc001-3e7d-4938-a7d3-c911a6403fa5,urn:uuid:ec0743d3-af54-4b5c-8df2-e74f5f717a35,arc,151.84
NAGAP_93V2_063,93V2,93,,,,,,unknown,urn:uuid:42b50f15-d4d8-4037-8161-2c2ac5ef751d,urn:uuid:98e1bc0f-73a0-42af-9a78-390b7bd8476b,urn:uuid:5528a8dd-5183-4de2-9445-636aca7d76fc,arc,151.84
NAGAP_93V2_064,93V2,93,,,,,,unknown,urn:uuid:691ea067-8ddc-44de-aaae-598f0098d6dd,urn:uuid:4882f5c9-1df1-4b9d-ae98-902db4b141a9,urn:uuid:06e6a8e9-ad07-453c-ab81-f20747eb57b7,arc,151.84
NAGAP_93V2_065,93V2,93,,,,,,unknown,urn:uuid:4ca65436-bee9-4e71-b189-7229cf422577,urn:uuid:9a168890-ec88-49d2-9f2d-b2de115b3798,urn:uuid:203da4e0-6650-4d2f-afdd-249c20a8dcc9,arc,151.84
NAGAP_93V2_066,93V2,93,,,,,,unknown,urn:uuid:bc0aa993-c252-4031-a82d-9ff8f411402d,urn:uuid:50266986-e350-4e1e-9303-69a462893150,urn:uuid:63275792-75ea-42a7-92a8-75b877f65ec7,arc,151.84
NAGAP_93V2_067,93V2,93,,,,,,unknown,urn:uuid:edf1a151-0cef-43f7-aec6-da768e209800,urn:uuid:d62962c8-9ef0-4edd-8a62-c7bb71204d0e,urn:uuid:dca6a5e0-823c-492c-85c6-5f620108d656,arc,151.84
NAGAP_93V2_068,93V2,93,,,,,,unknown,urn:uuid:4103fb55-89d4-4dbe-b0d2-999262cf3443,urn:uuid:55748c50-7c36-4aa6-bd86-9f5204e11f5e,urn:uuid:ecb95b1d-d630-48f0-a5be-bd5eb1487e22,arc,151.84
NAGAP_93V2_069,93V2,93,,,,,,unknown,urn:uuid:07f7c340-7638-4429-8d68-c1837305a2eb,urn:uuid:a4cec818-2de2-47a9-961c-1ebd39dcb596,urn:uuid:f90f1a15-099f-4a27-8f63-2a4e322707c1,arc,151.84
NAGAP_93V2_070,93V2,93,,,,,,unknown,urn:uuid:2a9135ee-159d-430b-bc98-2420e15b21ea,urn:uuid:2a7925b4-9f9f-46d1-8d96-a58e168a33f3,urn:uuid:ec7ef419-9db3-42b0-bc6d-369c922c3f22,arc,151.84
NAGAP_93V2_071,93V2,93,,,,,,unknown,urn:uuid:602158cc-b15d-4d0c-af34-abdb0c3a0139,urn:uuid:bcd1d1f6-1741-4989-b788-e1905233fca2,urn:uuid:c46b7add-585a-47fa-b052-c4cd4d06816a,arc,151.84
NAGAP_93V2_072,93V2,93,,,,,,unknown,urn:uuid:36c1d813-dec1-44bd-8761-bc7635f3b200,urn:uuid:dce0528c-922b-489c-8a78-f4de5dd84bde,urn:uuid:407e1e34-b893-45b5-8d4d-83f39a41ec45,arc,151.84
NAGAP_93V2_073,93V2,93,,,,,,unknown,urn:uuid:4d418572-b4ef-4fdd-ac86-987a80c0acf6,urn:uuid:bf4d8713-570c-48d0-ac2a-0385d07582f9,urn:uuid:d5140163-6ac6-4e10-8394-01ef20d8f1f7,arc,151.84
NAGAP_93V2_074,93V2,93,,,,,,unknown,urn:uuid:70f7ab16-6458-4d95-b597-a87ae05a81f3,urn:uuid:3beba20c-5588-47e1-8729-c2209d8047dd,urn:uuid:9659c181-fad0-4396-a4c6-c0afc81a6222,arc,151.84
NAGAP_93V2_075,93V2,93,,,,,,unknown,urn:uuid:db2d1013-330a-4a1e-a3b7-f63c45fb3a53,urn:uuid:08599682-a147-4b41-8318-1b77ff16bddd,urn:uuid:b427d8e4-f059-4c69-9854-3ef866e53a8c,arc,151.84
NAGAP_93V2_076,93V2,93,,,,,,unknown,urn:uuid:4e47fb00-ca72-4f6c-b5c2-f1b08c6f990d,urn:uuid:cd12683e-7d97-4ef9-96b0-8fe727fb9696,urn:uuid:eec65b1f-1aa1-4afd-9aaa-cc2ca4119cf7,arc,151.84
NAGAP_93V2_077,93V2,93,,,,,,unknown,urn:uuid:40f3ba3e-7447-492b-965c-256eb4ea20a8,urn:uuid:34521365-c490-4684-a367-f08a3de931d3,urn:uuid:d69ca829-8f9e-4775-9710-57c1f01d32a0,arc,151.84
NAGAP_93V2_078,93V2,93,,,,,,unknown,urn:uuid:609bafd1-a7a3-472d-aa77-6c7d37320686,urn:uuid:31639964-88bb-4076-b5e7-796faebd9ceb,urn:uuid:a32fdce7-d9a5-4a61-82aa-6c12c9de20f1,arc,151.84
NAGAP_93V2_079,93V2,93,,,,,,unknown,urn:uuid:7ec6310e-67fc-4a36-b093-7a6f43765dd7,urn:uuid:2048546a-4495-403c-8ed8-170c99829f27,urn:uuid:bdee9141-0ea7-4970-a84c-69aee11016a7,arc,151.84
NAGAP_93V2_080,93V2,93,,,,,,unknown,urn:uuid:d9efb52d-561c-4d8b-a9c6-d6f70043076e,urn:uuid:a192ccfd-672d-467f-b19c-5481bbd61028,urn:uuid:14d9c44b-23d7-40f7-bfa2-4b8096c1a8f2,arc,151.84
NAGAP_93V2_081,93V2,93,,,,,,unknown,urn:uuid:13e13040-48ac-4a84-a480-d6051324bb5e,urn:uuid:b412c935-f3b5-49b7-a911-f31ee387dff8,urn:uuid:85cdf076-5962-435d-9bee-62c0a07ff05e,arc,151.84
NAGAP_93V2_082,93V2,93,,,,,,unknown,urn:uuid:a1ee4c8c-383d-4c8b-8ec1-eaa1eaba0e8c,urn:uuid:a0df20fe-0c94-4171-a86e-55ae2d27ecbd,urn:uuid:247cea5d-2fe9-4402-bace-b0ced2b71518,arc,151.84
NAGAP_93V2_083,93V2,93,,,,,,unknown,urn:uuid:90251369-dcb3-4fa3-96cd-4647b3312721,urn:uuid:d5dc45c3-4a0d-4eab-a9b3-9890960ffcaf,urn:uuid:3924a6fa-061b-4044-8675-0d93e215a2ec,arc,151.84
NAGAP_93V2_084,93V2,93,,,,,,unknown,urn:uuid:1cf6a8b0-2444-416c-b507-d1d5cfc1e458,urn:uuid:8ee77149-efbb-48a7-9f82-c99fce64aa40,urn:uuid:ea19fe86-c5f9-40b4-a0d2-070f28fcfa16,arc,151.84
NAGAP_93V2_085,93V2,93,,,,,,unknown,urn:uuid:ded0bfd1-4010-4847-8f37-e57c93b6e646,urn:uuid:6ff28c24-445b-4052-8693-3a22f65d5f2d,urn:uuid:f2313c9a-51cb-4e88-b7a0-f6a53d460a0c,arc,151.84
NAGAP_93V2_086,93V2,93,,,,,,unknown,urn:uuid:bc86616f-08e5-4b8f-bf5a-85e52ab3bad9,urn:uuid:424860b8-2cab-4674-bddd-1adcc95deea3,urn:uuid:82fe5c48-1e3b-494c-81f0-6513d3ba47d3,arc,151.84
NAGAP_93V2_087,93V2,93,,,,,,unknown,urn:uuid:bfed6ff7-34f7-4647-9088-c751abd4e8fd,urn:uuid:82c504c9-0fe7-43b8-b069-7a63fffcc15f,urn:uuid:92d84f65-c472-4fe0-9ffa-663562fedc7d,arc,151.84
NAGAP_93V2_088,93V2,93,,,,,,unknown,urn:uuid:00fc2f18-8519-4461-bd66-f1e7200e9ff4,urn:uuid:1976824c-5a3e-4ceb-85c8-5f1b1ead3bad,urn:uuid:360a3d0d-4ba4-4624-aafe-6d171e92ea57,arc,151.84
NAGAP_93V2_089,93V2,93,,,,,,unknown,urn:uuid:6f067cc7-78fb-4e83-ab20-be1ffef77868,urn:uuid:7fb0b67a-5904-4a98-b649-214bc7a3c408,urn:uuid:b8003ef8-eb32-4d58-8a8a-3e3da4bf3a81,arc,151.84
NAGAP_93V2_090,93V2,93,,,,,,unknown,urn:uuid:1f92edd6-a99c-4e73-b979-066d3d30da88,urn:uuid:0fc988f5-1488-405b-9ed0-53cfb1b84b2d,urn:uuid:74cfe8d2-6474-4441-8b7f-6b184e0329e4,arc,151.84
NAGAP_93V2_091,93V2,93,,,,,,unknown,urn:uuid:b09cd2c7-7c66-470e-a851-70385cba4fdd,urn:uuid:c38db72a-d3e2-410c-966f-d864c692e2eb,urn:uuid:852e6a70-4ef4-4057-a880-a9885c1487e7,arc,151.84
NAGAP_93V2_092,93V2,93,,,,,,unknown,urn:uuid:bd61efd3-5322-4cf9-ae2c-0a499527c11f,urn:uuid:3f5b3203-79c7-4cb4-b6a3-94567dc68abb,urn:uuid:405ef785-3ac5-4762-8d42-9d5ec5d8c6e6,arc,151.84
NAGAP_93V2_093,93V2,93,,,,,,unknown,urn:uuid:cba7ddb4-bc96-4aa0-9dc9-1d01ee272573,urn:uuid:becb4120-def0-40da-95be-9ff86b181aa2,urn:uuid:a317d5cd-88a7-463a-8b9a-1d64cc48aad2,arc,151.84
NAGAP_93V2_094,93V2,93,,,,,,unknown,urn:uuid:5c6f1a4e-5b21-45da-b4cc-64dd69be6fbc,urn:uuid:0286095e-a8c8-4a20-9427-91a62b66dfaa,urn:uuid:03c85b34-2b86-4346-adec-920c4f5e99ba,arc,151.84
NAGAP_93V2_095,93V2,93,,,,,,unknown,urn:uuid:98b58d8c-c953-429b-ba07-1c730cd6691a,urn:uuid:a686cd73-2ee1-48c5-ab13-dae61a84593a,urn:uuid:06150757-b229-4680-95ea-74435fb2fc2e,arc,151.84
NAGAP_93V2_096,93V2,93,,,,,,unknown,urn:uuid:0d1de39a-7b3c-4bfe-8641-9eac77b75a26,urn:uuid:b9e1a65d-63f5-443d-afa6-233e2ba5f535,urn:uuid:8739024c-2f7a-4cc1-85d4-d8e95a2128ff,arc,151.84
NAGAP_93V2_097,93V2,93,,,,,,unknown,urn:uuid:4fdcb10d-6884-4c37-b63a-9b34d695be7a,urn:uuid:c4d067d8-aa3e-451f-a131-3d4b29bbf3ad,urn:uuid:632800ea-506f-4594-b42e-765d587d3173,arc,151.84
NAGAP_93V2_098,93V2,93,,,,,,unknown,urn:uuid:e138fea5-ed61-4782-94bd-bee5e3447879,urn:uuid:5a240c51-0ce4-45b5-b02e-e6ffb6701777,urn:uuid:de08f823-da28-47fd-9665-389f5128e31c,arc,151.84
NAGAP_93V2_099,93V2,93,,,,,,unknown,urn:uuid:2d711939-c8f5-43d9-88cb-5218e4b56200,urn:uuid:d6a0264e-3495-46f2-8a89-3d4cef964ef8,urn:uuid:1d6978f9-1da7-44f7-bfc4-bcc6a850dbd2,arc,151.84
NAGAP_93V2_100,93V2,93,,,,,,unknown,urn:uuid:26320e8f-471a-45aa-8929-baa2db8077b1,urn:uuid:6d337408-fb58-4b41-a472-4f2187902840,urn:uuid:0a32e4ea-024b-4d39-8927-07a7277bd525,arc,151.84
NAGAP_93V2_101,93V2,93,,,,,,unknown,urn:uuid:87f80258-829c-4cad-9e5e-86a29a04643a,urn:uuid:94e79d97-a631-4614-994f-53b79ccb0fee,urn:uuid:df56060c-8111-4d43-8673-fabf9b46e094,arc,151.84
NAGAP_93V2_102,93V2,93,,,,,,unknown,urn:uuid:c11511bf-cb83-4dd3-b361-cae5ba7c52ad,urn:uuid:f1a88cec-664f-46c8-b93e-cc76e328dcb6,urn:uuid:95b72372-8831-44e9-acf3-21a4f1879854,arc,151.84
NAGAP_93V2_103,93V2,93,,,,,,unknown,urn:uuid:0d31ac6d-220c-4f24-824a-155e63169ee6,urn:uuid:0ac2930b-838e-41a2-ba2a-1a7b1d15bebe,urn:uuid:ca0f83b1-fdf3-445a-9ba9-0c63a9a3ed49,arc,151.84
NAGAP_93V2_104,93V2,93,,,,,,unknown,urn:uuid:b443c96c-3b80-45c5-a3a4-5aa13600ef25,urn:uuid:0ba8b5d0-a2c4-4c02-9e4b-b4c5d208c11d,urn:uuid:04a52fc0-c28c-4832-a371-8a1f468ad56e,arc,151.84
NAGAP_93V2_105,93V2,93,,,,,,unknown,urn:uuid:908b6ceb-c647-4f16-99bb-29b286b9001d,urn:uuid:25fe2bfd-60da-4d93-9ba4-ac8e91adf917,urn:uuid:a6a00c92-d041-4c1c-a044-bfdac26aa1e1,arc,151.84
NAGAP_93V2_106,93V2,93,,,,,,unknown,urn:uuid:280bfd56-d1f5-434c-aed9-8b3208348d47,urn:uuid:7e3f2687-bd53-41b9-b75a-b4a6b2ebe225,urn:uuid:1975e3b6-f058-494e-8d4d-4c49786c201d,arc,151.84
NAGAP_93V2_107,93V2,93,,,,,,unknown,urn:uuid:06a30c5d-e13c-4a88-ba67-4ab5f9d802ce,urn:uuid:ab3cdfb8-4328-4494-9369-d0e4f1bf5856,urn:uuid:cc03e1fb-664c-48b0-a926-629c99eaf9a6,arc,151.84
NAGAP_93V2_108,93V2,93,,,,,,unknown,urn:uuid:22ce3d18-9465-488b-8672-8dc229d17592,urn:uuid:203cc0e9-5548-4f7d-865a-e375375f4cb0,urn:uuid:329caed9-b9eb-4947-acc3-c32ccdb39d3e,arc,151.84
NAGAP_93V2_109,93V2,93,,,,,,unknown,urn:uuid:7caa0acc-4ccc-4b73-af35-c5b2afe040f1,urn:uuid:c6e31a04-e0e4-497b-b524-19c40996066b,urn:uuid:0b53e2ef-4c3e-4bec-a978-385ffb19aebe,arc,151.84
NAGAP_93V2_110,93V2,93,,,,,,unknown,urn:uuid:7c0f7b48-7b26-4d63-8fe2-54d8fa8f26a4,urn:uuid:89b87904-d8a1-436d-b3db-e453a2696458,urn:uuid:24a32bb9-832e-4f73-9675-c0764662f5ef,arc,151.84
NAGAP_93V2_111,93V2,93,,,,,,unknown,urn:uuid:29aeaabb-6967-4523-bd9c-52822176b7ad,urn:uuid:2d6258ac-76cb-473a-b031-acd2901bb328,urn:uuid:75e26365-1627-4d0d-8ac7-bac9f6fecc72,arc,151.84
NAGAP_93V2_112,93V2,93,,,,,,unknown,urn:uuid:5191051b-d7a9-41f0-b744-d82fc007ee84,urn:uuid:c17db7a6-0658-4f6f-8d65-715e4ce77522,urn:uuid:3842e5fd-d05f-4ce5-91dd-f36d093127f9,arc,151.84
NAGAP_93V2_113,93V2,93,,,,,,unknown,urn:uuid:01af6d69-cc98-478f-b4c4-17383ef61dd0,urn:uuid:e328e7ae-0954-4db7-9de4-fa92038b1427,urn:uuid:447e7b5a-cbb7-4df6-bf17-e7c620f2ac9d,arc,151.84
NAGAP_93V2_114,93V2,93,,,,,,unknown,urn:uuid:64e4453d-83a8-40d3-bbf9-2aa2730b4ec8,urn:uuid:f8c4d06f-b6e0-4b92-9728-5fa3fa49e108,urn:uuid:a46831be-7681-4261-a198-4062b1839ecc,arc,151.84
NAGAP_93V2_115,93V2,93,,,,,,unknown,urn:uuid:d1d34373-6cbc-43eb-9754-ecb29c7200fd,urn:uuid:b7501aaf-9cff-4b3e-a5cd-cbf7dce814c9,urn:uuid:b5ed0b81-ed50-4189-8278-6837b55d0dad,arc,151.84
NAGAP_93V2_116,93V2,93,,,,,,unknown,urn:uuid:97728211-7089-4b92-bf7a-35b79bd637bf,urn:uuid:b8bb0ede-eea4-4fc1-9393-7c697a308f6a,urn:uuid:c88d37e7-3871-4b6d-80c1-05adaf73fcef,arc,151.84
NAGAP_93V2_117,93V2,93,,,,,,unknown,urn:uuid:43618feb-0dac-4b38-9f04-9fdabc40cd75,urn:uuid:64036fe4-cf66-4c4f-8aba-798b901788f9,urn:uuid:f279a1b3-3ff8-4792-bd1b-be31200673aa,arc,151.84
NAGAP_93V2_118,93V2,93,,,,,,unknown,urn:uuid:09de924e-eeba-4b08-804d-972146de10f5,urn:uuid:1935df01-fbd8-41da-9b7f-5d957dbb6c6b,urn:uuid:8827a9c7-b9f2-40fd-9d30-1ba330f957ec,arc,151.84
NAGAP_93V2_119,93V2,93,,,,,,unknown,urn:uuid:be2c46d6-efbd-4187-9b12-4a4ab903be3b,urn:uuid:a4f55f86-18a6-405b-ab43-d97c3e439dae,urn:uuid:7dabca84-4b85-4a4e-87f2-aa62cb8111d5,arc,151.84
NAGAP_93V2_120,93V2,93,,,,,,unknown,urn:uuid:260989fe-29c7-4144-bd46-e1d2bcad4996,urn:uuid:cab5d410-8a97-48d5-957d-9f7e9dbfe3af,urn:uuid:2a469425-faea-47d4-a8b9-0508c51bda7a,arc,151.84
NAGAP_93V2_121,93V2,93,,,,,,unknown,urn:uuid:641d91bd-d70b-4aff-b5b9-602c31bdb3ff,urn:uuid:fae34e9d-ba4f-46d8-b835-d0d9eca609fd,urn:uuid:54a7bace-552f-4ee2-a1a7-4bba378db53d,arc,151.84
NAGAP_93V2_122,93V2,93,,,,,,unknown,urn:uuid:16475068-6664-435d-b637-69f47cb5ab87,urn:uuid:91116923-ee35-41a5-ac5a-b0d010133cf3,urn:uuid:56e53ba1-92a0-4f2c-990c-755340358876,arc,151.84
NAGAP_93V2_123,93V2,93,,,,,,unknown,urn:uuid:de555d52-8f29-4930-a9ed-433176bc99bf,urn:uuid:8f47a1b5-13ce-4857-b50b-bc127de8da8d,urn:uuid:de3e6f62-e932-45d1-9a06-35eb71609ea1,arc,151.84
NAGAP_93V2_124,93V2,93,,,,,,unknown,urn:uuid:e0fb954d-07cc-47fe-bddd-c17dd53ebd08,urn:uuid:ac92d47d-c3b2-40ab-a48a-0366b222b3f2,urn:uuid:d18d0780-e6da-48ff-aa79-0f728a009ef3,arc,151.84
NAGAP_93V2_125,93V2,93,,,,,,unknown,urn:uuid:92e99d42-ec67-4d72-a46c-09fe5b64f765,urn:uuid:ffe11e97-b2b3-482d-ba8a-6f78680d1ae1,urn:uuid:cefb10f3-2e42-4187-b368-5b388ee40b62,arc,151.84
NAGAP_93V2_126,93V2,93,,,,,,unknown,urn:uuid:36ac16ae-835f-4805-a06a-b4e2d6e6f740,urn:uuid:e2ed36db-00be-489a-9001-0dddeaeb72e1,urn:uuid:e53c3831-161c-4008-be77-f2af0c56b45b,arc,151.84
NAGAP_93V2_127,93V2,93,,,,,,unknown,urn:uuid:378a5348-2d10-48b8-ac4e-6f62c0e41cdf,urn:uuid:8fc0b110-b5cc-4189-ad53-d3afb8ca43f7,urn:uuid:506ea9b1-af4b-4f7d-b6f1-6dc3791b987b,arc,151.84
NAGAP_93V2_128,93V2,93,,,,,,unknown,urn:uuid:3ed56054-9de9-433e-bc6e-38318e8fd98b,urn:uuid:2589b443-0b03-4baa-b6d5-5f89778ba711,urn:uuid:32d2f98b-a246-4d98-9c92-c1b95d20017d,arc,151.84
NAGAP_93V2_129,93V2,93,,,,,,unknown,urn:uuid:5f795ff3-2d82-455b-a1e6-1da03a26e531,urn:uuid:c07707a3-7f6c-47c5-b280-6f60c7ba7399,urn:uuid:f5b0158b-b5be-4d94-9bb5-5d737b8032ab,arc,151.84
NAGAP_93V2_130,93V2,93,,,,,,unknown,urn:uuid:ec7e3cff-16f5-4f0d-9613-d0a310847013,urn:uuid:64410661-626a-4864-9d82-626c5560b35f,urn:uuid:60d280ba-62ce-4fa2-8b95-b915029528ca,arc,151.84
NAGAP_93V2_131,93V2,93,,,,,,unknown,urn:uuid:3873c550-8f23-4674-a79e-f726148c5570,urn:uuid:45da3489-a2d7-469e-9a91-4f3a8417fb20,urn:uuid:cc459a32-003e-45a3-bc4d-a6ed798b15e4,arc,151.84
NAGAP_93V2_132,93V2,93,,,,,,unknown,urn:uuid:d82aeaf2-18f4-42c0-aa26-19763c6c03a8,urn:uuid:92bd0283-b4be-4ebc-b764-d1b97dbe31cd,urn:uuid:7ae68c3f-e404-4699-b291-ee6c308b7c42,arc,151.84
NAGAP_93V2_133,93V2,93,,,,,,unknown,urn:uuid:4903d8f5-8042-460b-9b3c-4aa2dd30c499,urn:uuid:f491937d-ca90-4e31-8b11-4f9d4081b91e,urn:uuid:8058c6e0-38d5-486b-bb8a-85825cfab5c2,arc,151.84
NAGAP_93V2_134,93V2,93,,,,,,unknown,urn:uuid:48a5608c-389e-41ce-8fb7-2d3e88ead00a,urn:uuid:3acf2c51-064a-40e5-a47f-ecf062547679,urn:uuid:85ed22a5-ce9e-4752-8b7d-16d90b09fc1c,arc,151.84
NAGAP_93V2_135,93V2,93,,,,,,unknown,urn:uuid:24b379ab-ed82-4493-b3bc-29826c64bae6,urn:uuid:db84694e-ddf1-4c01-af82-7aa7a36ec5d3,urn:uuid:dd63e738-4baa-4ce3-89d0-8e80d6f8fb50,arc,151.84
NAGAP_93V2_136,93V2,93,,,,,,unknown,urn:uuid:4bd6f6c9-75d3-4dea-95dc-9ad0a1479404,urn:uuid:9e5b5d34-6aa0-463b-9545-efeb1598bc5a,urn:uuid:d8b77a6d-b24a-424a-9176-e9e48a5a8963,arc,151.84
NAGAP_93V2_137,93V2,93,,,,,,unknown,urn:uuid:19ea4b49-f4b4-4201-a00d-f0484f5d3225,urn:uuid:8385393c-a628-4c9b-9e25-6b4716d78d82,urn:uuid:9f7e997a-fb94-4473-8267-4bacd786a5e4,arc,151.84
NAGAP_93V2_138,93V2,93,,,,,,unknown,urn:uuid:ba4482ed-88b0-4b59-99f9-f681dc8d4b93,urn:uuid:db208679-20e4-4309-88bf-334ea83c38d8,urn:uuid:198215b4-5d27-4133-aed9-bdd732281dd4,arc,151.84
NAGAP_93V2_139,93V2,93,,,,,,unknown,urn:uuid:e69548fd-7926-485e-ace5-fc1a658e00b4,urn:uuid:1e5120f0-fbe3-46f6-86fa-8aeff6a25f0a,urn:uuid:ac7e79cb-9c8c-4131-85f0-9647a7226cc8,arc,151.84
NAGAP_93V2_140,93V2,93,,,,,,unknown,urn:uuid:d5999370-a20c-478e-be0a-939bb4ce0cfb,urn:uuid:2529ae93-256b-4b80-8c8e-84468f8a7be2,urn:uuid:b7eb14fb-1c10-494d-b8ae-5422938ff3af,arc,151.84
NAGAP_93V2_141,93V2,93,,,,,,unknown,urn:uuid:8a481f47-219a-443d-82d8-7453eb3e959d,urn:uuid:3ce922a9-9f77-40a5-b397-97005bee5cf6,urn:uuid:86467f1f-bbc2-4af4-aa57-1c345631b933,arc,151.84
